"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerBirthdateComparator record1Value","[1] PlayerBirthdateComparator record2Value","[1] PlayerBirthdateComparator record1PreprocessedValue","[1] PlayerBirthdateComparator record2PreprocessedValue","[1] PlayerBirthdateComparator similarity","[1] PlayerBirthdateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","tm_9515","fm_10627","0.0",,"Samuel Shashoua","Huang Guangliang","Samuel Shashoua","Huang Guangliang","0.0","0.0","1999-05-13T00:00","1999-02-18T00:00","1999-05-13T00:00","1999-02-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2355","fm_2955","0.0",,"Grzegorz Krychowiak","David Blacha","Grzegorz Krychowiak","David Blacha","0.0","0.0","1990-01-29T00:00","1990-10-22T00:00","1990-01-29T00:00","1990-10-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3132","fm_14824","0.0",,"Deabeas Owusu-Sekyere","Mitchell van Bergen","Deabeas Owusu-Sekyere","Mitchell van Bergen","0.0","0.0","1999-11-04T00:00","1999-08-27T00:00","1999-11-04T00:00","1999-08-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4544","fm_2311","0.0",,"Younès Belhanda","Sebastian Griesbeck","Younès Belhanda","Sebastian Griesbeck","0.0","0.0","1990-02-25T00:00","1990-10-03T00:00","1990-02-25T00:00","1990-10-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3991","fm_4246","0.0",,"Mandela Keita","Jonas Clein","Mandela Keita","Jonas Clein","0.0","0.0","2002-05-10T00:00","2002-02-09T00:00","2002-05-10T00:00","2002-02-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6840","fm_14308","0.0",,"Toni Lato","Renato Sanches","Toni Lato","Renato Sanches","0.0","0.0","1997-11-21T00:00","1997-08-18T00:00","1997-11-21T00:00","1997-08-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3991","fm_4247","0.0",,"Mandela Keita","Max Bruns","Mandela Keita","Max Bruns","0.0","0.0","2002-05-10T00:00","2002-11-06T00:00","2002-05-10T00:00","2002-11-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2921","fm_7118","0.0",,"Hengye Yan","Felix Afena-Gyan","Hengye Yan","Felix Afena-Gyan","0.0","0.0","2003-09-04T00:00","2003-01-19T00:00","2003-09-04T00:00","2003-01-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9010","fm_8328","0.0",,"Jahce Novello","Diego Porcu","Jahce Novello","Diego Porcu","0.0","0.0","2004-04-18T00:00","2004-07-10T00:00","2004-04-18T00:00","2004-07-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8939","fm_1475","0.0",,"Domen Crnigoj","Pablo Sisniega","Domen Crnigoj","Pablo Sisniega","0.0","0.0","1995-11-18T00:00","1995-07-07T00:00","1995-11-18T00:00","1995-07-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9010","fm_8329","0.0",,"Jahce Novello","Luca Borghesan","Jahce Novello","Luca Borghesan","0.0","0.0","2004-04-18T00:00","2004-01-05T00:00","2004-04-18T00:00","2004-01-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3868","fm_16623","0.0",,"Xavier Mbuyamba","Tyrone Tormin","Xavier Mbuyamba","Tyrone Tormin","0.0","0.0","2001-12-31T00:00","2001-06-29T00:00","2001-12-31T00:00","2001-06-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3576","fm_5288","0.0",,"Marouan Azarkan","Roy van Mameren","Marouan Azarkan","Roy van Mameren","0.0","0.0","2001-12-08T00:00","2001-05-16T00:00","2001-12-08T00:00","2001-05-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7993","fm_14046","0.0",,"Mohammed Tolba","Owen Mooney","Mohammed Tolba","Owen Mooney","0.0","0.0","2004-07-19T00:00","2004-02-14T00:00","2004-07-19T00:00","2004-02-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1865","fm_7463","0.0",,"Kennedy Okpala","Giuseppe Pio Esposito","Kennedy Okpala","Giuseppe Pio Esposito","0.0","0.0","2004-12-17T00:00","2004-01-24T00:00","2004-12-17T00:00","2004-01-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3079","fm_14769","0.0",,"Changcheng Cheng","Rodrigo Pinho","Changcheng Cheng","Rodrigo Pinho","0.0","0.0","1991-03-27T00:00","1991-05-30T00:00","1991-03-27T00:00","1991-05-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6141","fm_15068","0.0",,"Lucas Martínez Quarta","Álvaro Aguado","Lucas Martínez Quarta","Álvaro Aguado","0.0","0.0","1996-05-10T00:00","1996-05-01T00:00","1996-05-10T00:00","1996-05-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2079","fm_2667","0.0",,"Edison Azcona","Armindo Sieb","Edison Azcona","Armindo Sieb","0.0","0.0","2003-11-21T00:00","2003-02-17T00:00","2003-11-21T00:00","2003-02-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5521","fm_15869","0.0",,"Myron Boadu","Lucas Da Cunha","Myron Boadu","Lucas Da Cunha","0.0","0.0","2001-01-14T00:00","2001-06-09T00:00","2001-01-14T00:00","2001-06-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8767","fm_12351","0.0",,"Kristoffer Lund","Dejan Tetek","Kristoffer Lund","Dejan Tetek","0.0","0.0","2002-05-14T00:00","2002-09-24T00:00","2002-05-14T00:00","2002-09-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6728","fm_18183","0.0",,"Javi Guerra","Rafa","Javi Guerra","Rafa","0.0","0.0","2003-05-13T00:00","2003-07-10T00:00","2003-05-13T00:00","2003-07-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5085","fm_9646","0.0",,"Enea Mihaj","Ahmed Touba","Enea Mihaj","Ahmed Touba","0.0","0.0","1998-07-05T00:00","1998-03-13T00:00","1998-07-05T00:00","1998-03-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2900","fm_8567","0.0",,"Jizheng Xiong","Salomon Mele","Jizheng Xiong","Salomon Mele","0.0","0.0","2005-05-16T00:00","2005-01-02T00:00","2005-05-16T00:00","2005-01-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10739","fm_6419","0.0",,"Dzenis Burnic","Youssef Maleh","Dzenis Burnic","Youssef Maleh","0.0","0.0","1998-05-22T00:00","1998-08-22T00:00","1998-05-22T00:00","1998-08-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8015","fm_10524","0.0",,"Morten Behrens","Cao Yongjing","Morten Behrens","Cao Yongjing","0.0","0.0","1997-04-01T00:00","1997-02-15T00:00","1997-04-01T00:00","1997-02-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5309","fm_15645","0.0",,"Bruno Wilson","Rémy Descamps","Bruno Wilson","Rémy Descamps","0.0","0.0","1996-12-27T00:00","1996-06-25T00:00","1996-12-27T00:00","1996-06-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8114","fm_13148","0.0",,"Benjamin Bouchouari","Jake Hull","Benjamin Bouchouari","Jake Hull","0.0","0.0","2001-11-13T00:00","2001-10-22T00:00","2001-11-13T00:00","2001-10-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5780","fm_17181","0.0",,"Khalil Fayad","Mathias De Amorim","Khalil Fayad","Mathias De Amorim","0.0","0.0","2004-06-09T00:00","2004-12-10T00:00","2004-06-09T00:00","2004-12-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2126","fm_17758","0.0",,"Diego Rosales","Amine Boukemouche","Diego Rosales","Amine Boukemouche","0.0","0.0","2005-11-01T00:00","2005-10-02T00:00","2005-11-01T00:00","2005-10-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8338","fm_10856","0.0",,"Jawed Kalai","Li Boxi","Jawed Kalai","Li Boxi","0.0","0.0","2000-07-29T00:00","2000-10-30T00:00","2000-07-29T00:00","2000-10-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3356","fm_2540","0.0",,"Abdullah Al-Hamdan","Jens Odgaard","Abdullah Al-Hamdan","Jens Odgaard","0.0","0.0","1999-09-12T00:00","1999-03-31T00:00","1999-09-12T00:00","1999-03-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10257","fm_3409","0.0",,"Josh Ruffels","Robert Ziętarski","Josh Ruffels","Robert Ziętarski","0.0","0.0","1993-10-23T00:00","1993-06-20T00:00","1993-10-23T00:00","1993-06-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1825","fm_4903","0.0",,"Gideon Guzy","Benoit Olivier","Gideon Guzy","Benoit Olivier","0.0","0.0","2003-02-16T00:00","2003-11-11T00:00","2003-02-16T00:00","2003-11-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6413","fm_12815","0.0",,"Filippo Terracciano","Samy Chouchane","Filippo Terracciano","Samy Chouchane","0.0","0.0","2003-02-08T00:00","2003-09-05T00:00","2003-02-08T00:00","2003-09-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7718","fm_1675","0.0",,"Mikkel Kaufmann","Marcelo Palomino","Mikkel Kaufmann","Marcelo Palomino","0.0","0.0","2001-01-03T00:00","2001-05-21T00:00","2001-01-03T00:00","2001-05-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8162","fm_10678","0.0",,"Clément Akpa","Elham","Clément Akpa","Elham","0.0","0.0","2001-11-24T00:00","2001-01-14T00:00","2001-11-24T00:00","2001-01-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6225","fm_1582","0.0",,"Matías Viña","D.J. Taylor","Matías Viña","D.J. Taylor","0.0","0.0","1997-11-09T00:00","1997-08-26T00:00","1997-11-09T00:00","1997-08-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1825","fm_4904","0.0",,"Gideon Guzy","Siebe Wylin","Gideon Guzy","Siebe Wylin","0.0","0.0","2003-02-16T00:00","2003-05-27T00:00","2003-02-16T00:00","2003-05-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8214","fm_13266","0.0",,"Siriky Diabaté","Denis Franchi","Siriky Diabaté","Denis Franchi","0.0","0.0","2002-10-06T00:00","2002-10-22T00:00","2002-10-06T00:00","2002-10-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3306","fm_6489","0.0",,"Sheng Ma","Mady Camara","Sheng Ma","Mady Camara","0.0","0.0","1997-02-18T00:00","1997-02-28T00:00","1997-02-18T00:00","1997-02-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7912","fm_15439","0.0",,"Silvan Widmer","Tiago Ilori","Silvan Widmer","Tiago Ilori","0.0","0.0","1993-03-05T00:00","1993-02-26T00:00","1993-03-05T00:00","1993-02-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10597","fm_17304","0.0",,"Aurel Wagbe","Nassim Aït Mouhou","Aurel Wagbe","Nassim Aït Mouhou","0.0","0.0","2004-02-04T00:00","2004-08-01T00:00","2004-02-04T00:00","2004-08-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2779","fm_1913","0.0",,"Nicklas Shipnoski","Javairo Dilrosun","Nicklas Shipnoski","Javairo Dilrosun","0.0","0.0","1998-01-01T00:00","1998-06-22T00:00","1998-01-01T00:00","1998-06-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10298","fm_15941","0.0",,"Callum Paterson","Edu Espiau","Callum Paterson","Edu Espiau","0.0","0.0","1994-10-13T00:00","1994-12-19T00:00","1994-10-13T00:00","1994-12-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3111","fm_14807","0.0",,"Puliang Shao","Maxime Le Marchand","Puliang Shao","Maxime Le Marchand","0.0","0.0","1989-07-06T00:00","1989-10-11T00:00","1989-07-06T00:00","1989-10-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5803","fm_17209","0.0",,"Valentin Atangana Edoa","Evan Abran","Valentin Atangana Edoa","Evan Abran","0.0","0.0","2005-08-25T00:00","2005-06-12T00:00","2005-08-25T00:00","2005-06-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7588","fm_11102","0.0",,"Antonios Papadopoulos","Wang Yifan","Antonios Papadopoulos","Wang Yifan","0.0","0.0","1999-09-10T00:00","1999-02-02T00:00","1999-09-10T00:00","1999-02-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2774","fm_1904","0.0",,"Merveille Biankadi","Anwar El Ghazi","Merveille Biankadi","Anwar El Ghazi","0.0","0.0","1995-05-09T00:00","1995-05-03T00:00","1995-05-09T00:00","1995-05-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6128","fm_13990","0.0",,"Saná Fernandes","Jon Ander Vilar Robinson","Saná Fernandes","Jon Ander Vilar Robinson","0.0","0.0","2006-03-10T00:00","2006-05-23T00:00","2006-03-10T00:00","2006-05-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2258","fm_5371","0.0",,"Mishal Al-Alaeli","Linus Östlund","Mishal Al-Alaeli","Linus Östlund","0.0","0.0","2004-06-17T00:00","2004-09-27T00:00","2004-06-17T00:00","2004-09-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7124","fm_1062","0.0",,"Andrew Robertson","Alessandro Schöpf","Andrew Robertson","Alessandro Schöpf","0.0","0.0","1994-03-11T00:00","1994-02-07T00:00","1994-03-11T00:00","1994-02-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9000","fm_11562","0.0",,"Federico Zuccon","Harvey Elliott","Federico Zuccon","Harvey Elliott","0.0","0.0","2003-04-01T00:00","2003-04-04T00:00","2003-04-01T00:00","2003-04-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10177","fm_3311","0.0",,"Reggie Cannon","Niklas Wilson Sommer","Reggie Cannon","Niklas Wilson Sommer","0.0","0.0","1998-06-11T00:00","1998-04-02T00:00","1998-06-11T00:00","1998-04-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9902","fm_16079","0.0",,"Alex Palmer","Jens Jakob Thomasen","Alex Palmer","Jens Jakob Thomasen","0.0","0.0","1996-08-10T00:00","1996-07-25T00:00","1996-08-10T00:00","1996-07-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7902","fm_15425","0.0",,"Robin Zentner","Aitor García","Robin Zentner","Aitor García","0.0","0.0","1994-10-28T00:00","1994-03-25T00:00","1994-10-28T00:00","1994-03-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4433","fm_2209","0.0",,"Eric Bailly","Birger Verstraete","Eric Bailly","Birger Verstraete","0.0","0.0","1994-04-12T00:00","1994-04-16T00:00","1994-04-12T00:00","1994-04-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4384","fm_2155","0.0",,"Tanguy Ndombélé","Siebe Schrijvers","Tanguy Ndombélé","Siebe Schrijvers","0.0","0.0","1996-12-28T00:00","1996-07-18T00:00","1996-12-28T00:00","1996-07-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7621","fm_12616","0.0",,"Arthur","Dexter Lembikisa","Arthur","Dexter Lembikisa","0.0","0.0","2003-03-17T00:00","2003-11-04T00:00","2003-03-17T00:00","2003-11-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6110","fm_15036","0.0",,"Alessio Romagnoli","Aitor Córdoba","Alessio Romagnoli","Aitor Córdoba","0.0","0.0","1995-01-12T00:00","1995-05-21T00:00","1995-01-12T00:00","1995-05-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2740","fm_8398","0.0",,"Donald Nduka","Matheus Muller Cecchini","Donald Nduka","Matheus Muller Cecchini","0.0","0.0","2003-03-22T00:00","2003-03-15T00:00","2003-03-22T00:00","2003-03-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5659","fm_17054","0.0",,"Jake O'Brien","João Nóbrega","Jake O'Brien","João Nóbrega","0.0","0.0","2001-05-15T00:00","2001-12-04T00:00","2001-05-15T00:00","2001-12-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4100","fm_3346","0.0",,"Cameron Puertas","Thijmen Nijhuis","Cameron Puertas","Thijmen Nijhuis","0.0","0.0","1998-08-18T00:00","1998-07-25T00:00","1998-08-18T00:00","1998-07-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6265","fm_9414","0.0",,"Roberto Pereyra","Andrea Bertolacci","Roberto Pereyra","Andrea Bertolacci","0.0","0.0","1991-01-07T00:00","1991-01-11T00:00","1991-01-07T00:00","1991-01-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7636","fm_12626","0.0",,"Victor Boniface","Sean Adarkwa","Victor Boniface","Sean Adarkwa","0.0","0.0","2000-12-23T00:00","2000-10-11T00:00","2000-12-23T00:00","2000-10-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9978","fm_12135","0.0",,"Sam Silvera","Jonathan Russell","Sam Silvera","Jonathan Russell","0.0","0.0","2000-10-25T00:00","2000-10-09T00:00","2000-10-25T00:00","2000-10-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7402","fm_1352","0.0",,"Cheick Doucouré","Federico Navarro","Cheick Doucouré","Federico Navarro","0.0","0.0","2000-01-08T00:00","2000-03-09T00:00","2000-01-08T00:00","2000-03-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6651","fm_9804","0.0",,"Ramón Terrats","İsmail Çokçalış","Ramón Terrats","İsmail Çokçalış","0.0","0.0","2000-10-18T00:00","2000-06-21T00:00","2000-10-18T00:00","2000-06-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5054","fm_12860","0.0",,"Rodrigo Ribeiro","Rio Kyerematen","Rodrigo Ribeiro","Rio Kyerematen","0.0","0.0","2005-04-28T00:00","2005-06-09T00:00","2005-04-28T00:00","2005-06-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10063","fm_18242","0.0",,"Harry Leonard","Joaquín Ibañez","Harry Leonard","Joaquín Ibañez","0.0","0.0","2003-09-12T00:00","2003-06-02T00:00","2003-09-12T00:00","2003-06-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1739","fm_4808","0.0",,"Michael Glück","Noah Kruth","Michael Glück","Noah Kruth","0.0","0.0","2003-06-13T00:00","2003-06-24T00:00","2003-06-13T00:00","2003-06-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8354","fm_7629","0.0",,"Tony Strata","Pietro Pera","Tony Strata","Pietro Pera","0.0","0.0","2004-09-07T00:00","2004-03-27T00:00","2004-09-07T00:00","2004-03-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7970","fm_15499","0.0",,"Senne Lynen","Ibrahima Niane","Senne Lynen","Ibrahima Niane","0.0","0.0","1999-02-19T00:00","1999-03-11T00:00","1999-02-19T00:00","1999-03-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10268","fm_3419","0.0",,"Josh Koroma","Pedro Marques","Josh Koroma","Pedro Marques","0.0","0.0","1998-11-08T00:00","1998-04-25T00:00","1998-11-08T00:00","1998-04-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2472","fm_1600","0.0",,"Hussain Qasim","Luke Haakenson","Hussain Qasim","Luke Haakenson","0.0","0.0","1997-09-21T00:00","1997-09-10T00:00","1997-09-21T00:00","1997-09-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7039","fm_10962","0.0",,"Takehiro Tomiyasu","He Youzu","Takehiro Tomiyasu","He Youzu","0.0","0.0","1998-11-05T00:00","1998-10-26T00:00","1998-11-05T00:00","1998-10-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5995","fm_2368","0.0",,"Tijjani Reijnders","Bakery Jatta","Tijjani Reijnders","Bakery Jatta","0.0","0.0","1998-07-29T00:00","1998-06-06T00:00","1998-07-29T00:00","1998-06-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3025","fm_14716","0.0",,"Junchen Gou","Anderson Carvalho","Junchen Gou","Anderson Carvalho","0.0","0.0","1990-03-22T00:00","1990-05-29T00:00","1990-03-22T00:00","1990-05-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5818","fm_6177","0.0",,"Brendan Chardonnet","Juan Musso","Brendan Chardonnet","Juan Musso","0.0","0.0","1994-12-22T00:00","1994-05-06T00:00","1994-12-22T00:00","1994-05-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7414","fm_1366","0.0",,"Jean-Philippe Mateta","Kyle Duncan","Jean-Philippe Mateta","Kyle Duncan","0.0","0.0","1997-06-28T00:00","1997-08-08T00:00","1997-06-28T00:00","1997-08-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7575","fm_12560","0.0",,"Kingsley Coman","Alex Palmer","Kingsley Coman","Alex Palmer","0.0","0.0","1996-06-13T00:00","1996-08-10T00:00","1996-06-13T00:00","1996-08-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10725","fm_6408","0.0",,"Luc Castaignos","Norbert Gyömber","Luc Castaignos","Norbert Gyömber","0.0","0.0","1992-09-27T00:00","1992-07-03T00:00","1992-09-27T00:00","1992-07-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5857","fm_2220","0.0",,"Mamady Bangré","Odilon Kossounou","Mamady Bangré","Odilon Kossounou","0.0","0.0","2001-06-15T00:00","2001-01-04T00:00","2001-06-15T00:00","2001-01-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3614","fm_5329","0.0",,"Denzel Hall","Casper Staring","Denzel Hall","Casper Staring","0.0","0.0","2001-05-22T00:00","2001-02-01T00:00","2001-05-22T00:00","2001-02-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5869","fm_14740","0.0",,"Mory Diaw","Stole Dimitrievski","Mory Diaw","Stole Dimitrievski","0.0","0.0","1993-06-22T00:00","1993-12-25T00:00","1993-06-22T00:00","1993-12-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4186","fm_11939","0.0",,"Kento Misao","Rob Dickie","Kento Misao","Rob Dickie","0.0","0.0","1996-04-16T00:00","1996-03-03T00:00","1996-04-16T00:00","1996-03-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10349","fm_4969","0.0",,"Ciaran McGuckin","Thijs Coninckx","Ciaran McGuckin","Thijs Coninckx","0.0","0.0","2003-12-30T00:00","2003-10-27T00:00","2003-12-30T00:00","2003-10-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2126","fm_17757","0.0",,"Diego Rosales","Kévin Njalle","Diego Rosales","Kévin Njalle","0.0","0.0","2005-11-01T00:00","2005-06-16T00:00","2005-11-01T00:00","2005-06-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7092","fm_12071","0.0",,"Jonny Evans","Jay Spearing","Jonny Evans","Jay Spearing","0.0","0.0","1988-01-03T00:00","1988-11-25T00:00","1988-01-03T00:00","1988-11-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9202","fm_10300","0.0",,"Keita Baldé","Ming Tian","Keita Baldé","Ming Tian","0.0","0.0","1995-03-08T00:00","1995-04-08T00:00","1995-03-08T00:00","1995-04-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9768","fm_10873","0.0",,"Pascal Struijk","Liu Zhenhong","Pascal Struijk","Liu Zhenhong","0.0","0.0","1999-08-11T00:00","1999-04-30T00:00","1999-08-11T00:00","1999-04-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10458","fm_6125","0.0",,"Yannik Engelhardt","Charles De Ketelaere","Yannik Engelhardt","Charles De Ketelaere","0.0","0.0","2001-02-07T00:00","2001-03-10T00:00","2001-02-07T00:00","2001-03-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6430","fm_12836","0.0",,"Jasper Samooja","Isaac Westendorf","Jasper Samooja","Isaac Westendorf","0.0","0.0","2003-07-21T00:00","2003-05-03T00:00","2003-07-21T00:00","2003-05-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3375","fm_16121","0.0",,"Ali Al-Asmari","Vító","Ali Al-Asmari","Vító","0.0","0.0","1997-01-12T00:00","1997-09-18T00:00","1997-01-12T00:00","1997-09-18T00:00","0.0","0.0"
