"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerClubComparatorLowerCaseJaccard record1Value","[1] PlayerClubComparatorLowerCaseJaccard record2Value","[1] PlayerClubComparatorLowerCaseJaccard record1PreprocessedValue","[1] PlayerClubComparatorLowerCaseJaccard record2PreprocessedValue","[1] PlayerClubComparatorLowerCaseJaccard similarity","[1] PlayerClubComparatorLowerCaseJaccard postproccesedSimilarity","[2] PlayerNameComparatorEqual record1Value","[2] PlayerNameComparatorEqual record2Value","[2] PlayerNameComparatorEqual record1PreprocessedValue","[2] PlayerNameComparatorEqual record2PreprocessedValue","[2] PlayerNameComparatorEqual similarity","[2] PlayerNameComparatorEqual postproccesedSimilarity","[3] PlayerClubComparatorJaccard record1Value","[3] PlayerClubComparatorJaccard record2Value","[3] PlayerClubComparatorJaccard record1PreprocessedValue","[3] PlayerClubComparatorJaccard record2PreprocessedValue","[3] PlayerClubComparatorJaccard similarity","[3] PlayerClubComparatorJaccard postproccesedSimilarity","[4] PlayerClubComparatorLevenshtein record1Value","[4] PlayerClubComparatorLevenshtein record2Value","[4] PlayerClubComparatorLevenshtein record1PreprocessedValue","[4] PlayerClubComparatorLevenshtein record2PreprocessedValue","[4] PlayerClubComparatorLevenshtein similarity","[4] PlayerClubComparatorLevenshtein postproccesedSimilarity","[5] PlayerNameComparatorLevenshtein record1Value","[5] PlayerNameComparatorLevenshtein record2Value","[5] PlayerNameComparatorLevenshtein record1PreprocessedValue","[5] PlayerNameComparatorLevenshtein record2PreprocessedValue","[5] PlayerNameComparatorLevenshtein similarity","[5] PlayerNameComparatorLevenshtein postproccesedSimilarity","[6] PlayerBirthdateComparator record1Value","[6] PlayerBirthdateComparator record2Value","[6] PlayerBirthdateComparator record1PreprocessedValue","[6] PlayerBirthdateComparator record2PreprocessedValue","[6] PlayerBirthdateComparator similarity","[6] PlayerBirthdateComparator postproccesedSimilarity","[7] PlayerJerseyNumberComparatorEqual record1Value","[7] PlayerJerseyNumberComparatorEqual record2Value","[7] PlayerJerseyNumberComparatorEqual record1PreprocessedValue","[7] PlayerJerseyNumberComparatorEqual record2PreprocessedValue","[7] PlayerJerseyNumberComparatorEqual similarity","[7] PlayerJerseyNumberComparatorEqual postproccesedSimilarity","[8] PlayerBirthdateComparatorDay record1Value","[8] PlayerBirthdateComparatorDay record2Value","[8] PlayerBirthdateComparatorDay record1PreprocessedValue","[8] PlayerBirthdateComparatorDay record2PreprocessedValue","[8] PlayerBirthdateComparatorDay similarity","[8] PlayerBirthdateComparatorDay postproccesedSimilarity","[9] PlayerNameComparatorMongeElkan record1Value","[9] PlayerNameComparatorMongeElkan record2Value","[9] PlayerNameComparatorMongeElkan record1PreprocessedValue","[9] PlayerNameComparatorMongeElkan record2PreprocessedValue","[9] PlayerNameComparatorMongeElkan similarity","[9] PlayerNameComparatorMongeElkan postproccesedSimilarity"
"WekaMatchingRule","tm_5699","eafc_4733","6.763423258491055E-6",,"Adson","A. Albers","Adson","A. Albers","0.0","0.0","FC Nantes","St. Pauli","fc nantes","st. pauli","0.0","0.0","Adson","A. Albers","Adson","A. Albers","0.0","0.0","FC Nantes","St. Pauli","FC Nantes","St. Pauli","0.0","0.0","FC Nantes","St. Pauli","FC Nantes","St. Pauli","0.11111111111111116","0.11111111111111116","Adson","A. Albers","Adson","A. Albers","0.11111111111111116","0.11111111111111116","2000-10-06T00:00","1990-03-23T00:00","2000-10-06T00:00","1990-03-23T00:00","0.0","0.0","20","19","20","19","0.0","0.0","2000-10-06T00:00","1990-03-23T00:00","2000-10-06T00:00","1990-03-23T00:00","0.0","0.0","Adson","A. Albers","Adson","A. Albers","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","tm_9318","eafc_4673","2.0687056960639947E-5",,"Alemão","Allan Ardaújo","Alemão","Allan Ardaújo","0.0","0.0",,"Goiás","","goiás","0.0","0.0","Alemão","Allan Ardaújo","Alemão","Allan Ardaújo","0.0","0.0",,"Goiás",,"Goiás","0.0","0.0",,"Goiás",,"Goiás","0.0","0.0","Alemão","Allan Ardaújo","Alemão","Allan Ardaújo","0.23076923076923073","0.23076923076923073","1998-04-01T00:00","1988-02-29T00:00","1998-04-01T00:00","1988-02-29T00:00","0.0","0.0","14","56","14","56","0.0","0.0","1998-04-01T00:00","1988-02-29T00:00","1998-04-01T00:00","1988-02-29T00:00","0.0","0.0","Alemão","Allan Ardaújo","Alemão","Allan Ardaújo","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","tm_1610","eafc_8073","2.1035739134826655E-5",,"Artur","Ayesa","Artur","Ayesa","0.0","0.0","Houston Dynamo FC","Real Sociedad","houston dynamo fc","real sociedad","0.0","0.0","Artur","Ayesa","Artur","Ayesa","0.0","0.0","Houston Dynamo FC","Real Sociedad","Houston Dynamo FC","Real Sociedad","0.0","0.0","Houston Dynamo FC","Real Sociedad","Houston Dynamo FC","Real Sociedad","0.05882352941176472","0.05882352941176472","Artur","Ayesa","Artur","Ayesa","0.19999999999999996","0.19999999999999996","1996-03-11T00:00","2001-04-02T00:00","1996-03-11T00:00","2001-04-02T00:00","0.0","0.0","6","30","6","30","0.0","0.0","1996-03-11T00:00","2001-04-02T00:00","1996-03-11T00:00","2001-04-02T00:00","0.0","0.0","Artur","Ayesa","Artur","Ayesa","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","tm_5699","eafc_3645","1.2756786867418121E-5",,"Adson","Akieme","Adson","Akieme","0.0","0.0","FC Nantes","Almería","fc nantes","almería","0.0","0.0","Adson","Akieme","Adson","Akieme","0.0","0.0","FC Nantes","Almería","FC Nantes","Almería","0.0","0.0","FC Nantes","Almería","FC Nantes","Almería","0.0","0.0","Adson","Akieme","Adson","Akieme","0.16666666666666663","0.16666666666666663","2000-10-06T00:00","1997-12-16T00:00","2000-10-06T00:00","1997-12-16T00:00","0.0","0.0","20","15","20","15","0.0","0.0","2000-10-06T00:00","1997-12-16T00:00","2000-10-06T00:00","1997-12-16T00:00","0.0","0.0","Adson","Akieme","Adson","Akieme","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","tm_3041","eafc_1721","9.282824406684035E-5",,"Andrigo","André André","Andrigo","André André","0.0","0.0","Chengdu Rongcheng","Vitória SC","chengdu rongcheng","vitória sc","0.0","0.0","Andrigo","André André","Andrigo","André André","0.0","0.0","Chengdu Rongcheng","Vitória SC","Chengdu Rongcheng","Vitória SC","0.0","0.0","Chengdu Rongcheng","Vitória SC","Chengdu Rongcheng","Vitória SC","0.11764705882352944","0.11764705882352944","Andrigo","André André","Andrigo","André André","0.36363636363636365","0.36363636363636365","1995-02-27T00:00","1989-08-26T00:00","1995-02-27T00:00","1989-08-26T00:00","0.0","0.0","18","21","18","21","0.0","0.0","1995-02-27T00:00","1989-08-26T00:00","1995-02-27T00:00","1989-08-26T00:00","0.0","0.0","Andrigo","André André","Andrigo","André André","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","eafc_8309","tm_1968",,"1","S. Meuer","Steffen Meuer","S. Meuer","Steffen Meuer","0.3333333333333333","0.3333333333333333","Erzgebirge Aue","FC Erzgebirge Aue","erzgebirge aue","fc erzgebirge aue","0.6666666666666666","0.0","S. Meuer","Steffen Meuer","S. Meuer","Steffen Meuer","0.0","0.0","Erzgebirge Aue","FC Erzgebirge Aue","Erzgebirge Aue","FC Erzgebirge Aue","0.6666666666666666","0.0","Erzgebirge Aue","FC Erzgebirge Aue","Erzgebirge Aue","FC Erzgebirge Aue","0.8235294117647058","0.8235294117647058","S. Meuer","Steffen Meuer","S. Meuer","Steffen Meuer","0.5384615384615384","0.5384615384615384","1999-12-06T00:00","1999-12-06T00:00","1999-12-06T00:00","1999-12-06T00:00","1.0","1.0","9","9","9","9","1.0","1.0","1999-12-06T00:00","1999-12-06T00:00","1999-12-06T00:00","1999-12-06T00:00","1.0","1.0","S. Meuer","Steffen Meuer","S. Meuer","Steffen Meuer","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","eafc_10178","tm_5126",,"1","Gonçalo Nogueira","Gonçalo Nogueira","Gonçalo Nogueira","Gonçalo Nogueira","1.0","1.0","Vitória SC","Vitória Guimarães SC","vitória sc","vitória guimarães sc","0.6666666666666666","0.0","Gonçalo Nogueira","Gonçalo Nogueira","Gonçalo Nogueira","Gonçalo Nogueira","1.0","1.0","Vitória SC","Vitória Guimarães SC","Vitória SC","Vitória Guimarães SC","0.6666666666666666","0.0","Vitória SC","Vitória Guimarães SC","Vitória SC","Vitória Guimarães SC","0.5","0.5","Gonçalo Nogueira","Gonçalo Nogueira","Gonçalo Nogueira","Gonçalo Nogueira","1.0","1.0","2003-12-28T00:00","2003-12-28T00:00","2003-12-28T00:00","2003-12-28T00:00","1.0","1.0","64","64","64","64","1.0","1.0","2003-12-28T00:00","2003-12-28T00:00","2003-12-28T00:00","2003-12-28T00:00","1.0","1.0","Gonçalo Nogueira","Gonçalo Nogueira","Gonçalo Nogueira","Gonçalo Nogueira","1.0","1.0"
"WekaMatchingRule","tm_5606","eafc_5753","2.7889594158246502E-5",,"Alexsandro","A. Akinola","Alexsandro","A. Akinola","0.0","0.0","LOSC Lille","San Jose Earthquakes","losc lille","san jose earthquakes","0.0","0.0","Alexsandro","A. Akinola","Alexsandro","A. Akinola","0.0","0.0","LOSC Lille","San Jose Earthquakes","LOSC Lille","San Jose Earthquakes","0.0","0.0","LOSC Lille","San Jose Earthquakes","LOSC Lille","San Jose Earthquakes","0.19999999999999996","0.19999999999999996","Alexsandro","A. Akinola","Alexsandro","A. Akinola","0.19999999999999996","0.19999999999999996","1999-08-09T00:00","2000-01-20T00:00","1999-08-09T00:00","2000-01-20T00:00","0.6666666666666667","0.6666666666666667","4","9","4","9","0.0","0.0","1999-08-09T00:00","2000-01-20T00:00","1999-08-09T00:00","2000-01-20T00:00","0.0","0.0","Alexsandro","A. Akinola","Alexsandro","A. Akinola","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","tm_5606","eafc_5992","6.747962174976136E-6",,"Alexsandro","A. Appiah","Alexsandro","A. Appiah","0.0","0.0","LOSC Lille","Rotherham United","losc lille","rotherham united","0.0","0.0","Alexsandro","A. Appiah","Alexsandro","A. Appiah","0.0","0.0","LOSC Lille","Rotherham United","LOSC Lille","Rotherham United","0.0","0.0","LOSC Lille","Rotherham United","LOSC Lille","Rotherham United","0.1875","0.1875","Alexsandro","A. Appiah","Alexsandro","A. Appiah","0.09999999999999998","0.09999999999999998","1999-08-09T00:00","2001-01-05T00:00","1999-08-09T00:00","2001-01-05T00:00","0.33333333333333337","0.33333333333333337","4","30","4","30","0.0","0.0","1999-08-09T00:00","2001-01-05T00:00","1999-08-09T00:00","2001-01-05T00:00","0.0","0.0","Alexsandro","A. Appiah","Alexsandro","A. Appiah","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","tm_4377","eafc_7199","7.098603727845795E-6",,"Angeliño","A. Abdi","Angeliño","A. Abdi","0.0","0.0","RB Leipzig","Caen","rb leipzig","caen","0.0","0.0","Angeliño","A. Abdi","Angeliño","A. Abdi","0.0","0.0","RB Leipzig","Caen","RB Leipzig","Caen","0.0","0.0","RB Leipzig","Caen","RB Leipzig","Caen","0.09999999999999998","0.09999999999999998","Angeliño","A. Abdi","Angeliño","A. Abdi","0.125","0.125","1997-01-04T00:00","1993-12-20T00:00","1997-01-04T00:00","1993-12-20T00:00","0.0","0.0","3","2","3","2","0.0","0.0","1997-01-04T00:00","1993-12-20T00:00","1997-01-04T00:00","1993-12-20T00:00","0.0","0.0","Angeliño","A. Abdi","Angeliño","A. Abdi","0.25","0.25"
"WekaMatchingRule","tm_3041","eafc_7260","1.7803508045938004E-5",,"Andrigo","A. Aouchiche","Andrigo","A. Aouchiche","0.0","0.0","Chengdu Rongcheng","Sunderland","chengdu rongcheng","sunderland","0.0","0.0","Andrigo","A. Aouchiche","Andrigo","A. Aouchiche","0.0","0.0","Chengdu Rongcheng","Sunderland","Chengdu Rongcheng","Sunderland","0.0","0.0","Chengdu Rongcheng","Sunderland","Chengdu Rongcheng","Sunderland","0.23529411764705888","0.23529411764705888","Andrigo","A. Aouchiche","Andrigo","A. Aouchiche","0.16666666666666663","0.16666666666666663","1995-02-27T00:00","2002-07-15T00:00","1995-02-27T00:00","2002-07-15T00:00","0.0","0.0","18","16","18","16","0.0","0.0","1995-02-27T00:00","2002-07-15T00:00","1995-02-27T00:00","2002-07-15T00:00","0.0","0.0","Andrigo","A. Aouchiche","Andrigo","A. Aouchiche","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","eafc_8691","tm_4029",,"0","J. Mullins","Mario Stroeykens","J. Mullins","Mario Stroeykens","0.0","0.0","Brighton & Hove Albion","RSC Anderlecht","brighton & hove albion","rsc anderlecht","0.0","0.0","J. Mullins","Mario Stroeykens","J. Mullins","Mario Stroeykens","0.0","0.0","Brighton & Hove Albion","RSC Anderlecht","Brighton & Hove Albion","RSC Anderlecht","0.0","0.0","Brighton & Hove Albion","RSC Anderlecht","Brighton & Hove Albion","RSC Anderlecht","0.18181818181818177","0.18181818181818177","J. Mullins","Mario Stroeykens","J. Mullins","Mario Stroeykens","0.1875","0.1875","2004-09-29T00:00","2004-09-29T00:00","2004-09-29T00:00","2004-09-29T00:00","1.0","1.0","54","29","54","29","0.0","0.0","2004-09-29T00:00","2004-09-29T00:00","2004-09-29T00:00","2004-09-29T00:00","1.0","1.0","J. Mullins","Mario Stroeykens","J. Mullins","Mario Stroeykens","0.14285714285714285","0.14285714285714285"
"WekaMatchingRule","tm_9318","eafc_5753","2.0302484557385932E-5",,"Alemão","A. Akinola","Alemão","A. Akinola","0.0","0.0",,"San Jose Earthquakes","","san jose earthquakes","0.0","0.0","Alemão","A. Akinola","Alemão","A. Akinola","0.0","0.0",,"San Jose Earthquakes",,"San Jose Earthquakes","0.0","0.0",,"San Jose Earthquakes",,"San Jose Earthquakes","0.0","0.0","Alemão","A. Akinola","Alemão","A. Akinola","0.19999999999999996","0.19999999999999996","1998-04-01T00:00","2000-01-20T00:00","1998-04-01T00:00","2000-01-20T00:00","0.33333333333333337","0.33333333333333337","14","9","14","9","0.0","0.0","1998-04-01T00:00","2000-01-20T00:00","1998-04-01T00:00","2000-01-20T00:00","0.0","0.0","Alemão","A. Akinola","Alemão","A. Akinola","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","tm_9265","eafc_4733","1.347134171410477E-4",,"Anuar","A. Albers","Anuar","A. Albers","0.0","0.0","Real Valladolid CF","St. Pauli","real valladolid cf","st. pauli","0.0","0.0","Anuar","A. Albers","Anuar","A. Albers","0.0","0.0","Real Valladolid CF","St. Pauli","Real Valladolid CF","St. Pauli","0.0","0.0","Real Valladolid CF","St. Pauli","Real Valladolid CF","St. Pauli","0.2222222222222222","0.2222222222222222","Anuar","A. Albers","Anuar","A. Albers","0.33333333333333337","0.33333333333333337","1995-01-15T00:00","1990-03-23T00:00","1995-01-15T00:00","1990-03-23T00:00","0.0","0.0","23","19","23","19","0.0","0.0","1995-01-15T00:00","1990-03-23T00:00","1995-01-15T00:00","1990-03-23T00:00","0.0","0.0","Anuar","A. Albers","Anuar","A. Albers","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","tm_9265","eafc_3645","1.7796814968625293E-5",,"Anuar","Akieme","Anuar","Akieme","0.0","0.0","Real Valladolid CF","Almería","real valladolid cf","almería","0.0","0.0","Anuar","Akieme","Anuar","Akieme","0.0","0.0","Real Valladolid CF","Almería","Real Valladolid CF","Almería","0.0","0.0","Real Valladolid CF","Almería","Real Valladolid CF","Almería","0.16666666666666663","0.16666666666666663","Anuar","Akieme","Anuar","Akieme","0.16666666666666663","0.16666666666666663","1995-01-15T00:00","1997-12-16T00:00","1995-01-15T00:00","1997-12-16T00:00","0.33333333333333337","0.33333333333333337","23","15","23","15","0.0","0.0","1995-01-15T00:00","1997-12-16T00:00","1995-01-15T00:00","1997-12-16T00:00","0.0","0.0","Anuar","Akieme","Anuar","Akieme","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","eafc_1003","tm_5792",,"1","L. Butelle","Ludovic Butelle","L. Butelle","Ludovic Butelle","0.3333333333333333","0.3333333333333333","Stade de Reims","Stade Reims","stade de reims","stade reims","0.6666666666666666","0.0","L. Butelle","Ludovic Butelle","L. Butelle","Ludovic Butelle","0.0","0.0","Stade de Reims","Stade Reims","Stade de Reims","Stade Reims","0.6666666666666666","0.0","Stade de Reims","Stade Reims","Stade de Reims","Stade Reims","0.7857142857142857","0.7857142857142857","L. Butelle","Ludovic Butelle","L. Butelle","Ludovic Butelle","0.6","0.6","1983-04-03T00:00","1983-04-03T00:00","1983-04-03T00:00","1983-04-03T00:00","1.0","1.0","1","16","1","16","0.0","0.0","1983-04-03T00:00","1983-04-03T00:00","1983-04-03T00:00","1983-04-03T00:00","1.0","1.0","L. Butelle","Ludovic Butelle","L. Butelle","Ludovic Butelle","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","tm_9318","eafc_5992","5.8802033120121585E-6",,"Alemão","A. Appiah","Alemão","A. Appiah","0.0","0.0",,"Rotherham United","","rotherham united","0.0","0.0","Alemão","A. Appiah","Alemão","A. Appiah","0.0","0.0",,"Rotherham United",,"Rotherham United","0.0","0.0",,"Rotherham United",,"Rotherham United","0.0","0.0","Alemão","A. Appiah","Alemão","A. Appiah","0.11111111111111116","0.11111111111111116","1998-04-01T00:00","2001-01-05T00:00","1998-04-01T00:00","2001-01-05T00:00","0.0","0.0","14","30","14","30","0.0","0.0","1998-04-01T00:00","2001-01-05T00:00","1998-04-01T00:00","2001-01-05T00:00","0.0","0.0","Alemão","A. Appiah","Alemão","A. Appiah","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","tm_5606","eafc_4673","2.2351957086544098E-4",,"Alexsandro","Allan Ardaújo","Alexsandro","Allan Ardaújo","0.0","0.0","LOSC Lille","Goiás","losc lille","goiás","0.0","0.0","Alexsandro","Allan Ardaújo","Alexsandro","Allan Ardaújo","0.0","0.0","LOSC Lille","Goiás","LOSC Lille","Goiás","0.0","0.0","LOSC Lille","Goiás","LOSC Lille","Goiás","0.19999999999999996","0.19999999999999996","Alexsandro","Allan Ardaújo","Alexsandro","Allan Ardaújo","0.3846153846153846","0.3846153846153846","1999-08-09T00:00","1988-02-29T00:00","1999-08-09T00:00","1988-02-29T00:00","0.0","0.0","4","56","4","56","0.0","0.0","1999-08-09T00:00","1988-02-29T00:00","1999-08-09T00:00","1988-02-29T00:00","0.0","0.0","Alexsandro","Allan Ardaújo","Alexsandro","Allan Ardaújo","0.4","0.4"
"WekaMatchingRule","eafc_9910","tm_3886",,"1","Diego Gustavo","Diego Gustavo","Diego Gustavo","Diego Gustavo","1.0","1.0","FC Volendam","FC Volendam","fc volendam","fc volendam","1.0","0.0","Diego Gustavo","Diego Gustavo","Diego Gustavo","Diego Gustavo","1.0","1.0","FC Volendam","FC Volendam","FC Volendam","FC Volendam","1.0","1.0","FC Volendam","FC Volendam","FC Volendam","FC Volendam","1.0","1.0","Diego Gustavo","Diego Gustavo","Diego Gustavo","Diego Gustavo","1.0","1.0","2004-06-19T00:00","2004-06-19T00:00","2004-06-19T00:00","2004-06-19T00:00","1.0","1.0","18","18","18","18","1.0","1.0","2004-06-19T00:00","2004-06-19T00:00","2004-06-19T00:00","2004-06-19T00:00","1.0","1.0","Diego Gustavo","Diego Gustavo","Diego Gustavo","Diego Gustavo","1.0","1.0"
"WekaMatchingRule","eafc_11578","tm_2973",,"0","Han Dong","Hao Fang","Han Dong","Hao Fang","0.0","0.0","Henan","Beijing Guoan","henan","beijing guoan","0.0","0.0","Han Dong","Hao Fang","Han Dong","Hao Fang","0.0","0.0","Henan","Beijing Guoan","Henan","Beijing Guoan","0.0","0.0","Henan","Beijing Guoan","Henan","Beijing Guoan","0.3076923076923077","0.3076923076923077","Han Dong","Hao Fang","Han Dong","Hao Fang","0.625","0.625","2001-03-02T00:00","2000-01-03T00:00","2001-03-02T00:00","2000-01-03T00:00","0.6666666666666667","0.6666666666666667","32","18","32","18","0.0","0.0","2001-03-02T00:00","2000-01-03T00:00","2001-03-02T00:00","2000-01-03T00:00","0.0","0.0","Han Dong","Hao Fang","Han Dong","Hao Fang","0.5833333333333334","0.5833333333333334"
"WekaMatchingRule","tm_3041","eafc_9692","1.091631101753026E-5",,"Andrigo","Abraham","Andrigo","Abraham","0.0","0.0","Chengdu Rongcheng","Villarreal II","chengdu rongcheng","villarreal ii","0.0","0.0","Andrigo","Abraham","Andrigo","Abraham","0.0","0.0","Chengdu Rongcheng","Villarreal II","Chengdu Rongcheng","Villarreal II","0.0","0.0","Chengdu Rongcheng","Villarreal II","Chengdu Rongcheng","Villarreal II","0.05882352941176472","0.05882352941176472","Andrigo","Abraham","Andrigo","Abraham","0.1428571428571429","0.1428571428571429","1995-02-27T00:00","2001-07-05T00:00","1995-02-27T00:00","2001-07-05T00:00","0.0","0.0","18","5","18","5","0.0","0.0","1995-02-27T00:00","2001-07-05T00:00","1995-02-27T00:00","2001-07-05T00:00","0.0","0.0","Andrigo","Abraham","Andrigo","Abraham","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","tm_5606","eafc_11197","5.8946207786484505E-5",,"Alexsandro","Adson","Alexsandro","Adson","0.0","0.0","LOSC Lille","Nantes","losc lille","nantes","0.0","0.0","Alexsandro","Adson","Alexsandro","Adson","0.0","0.0","LOSC Lille","Nantes","LOSC Lille","Nantes","0.0","0.0","LOSC Lille","Nantes","LOSC Lille","Nantes","0.0","0.0","Alexsandro","Adson","Alexsandro","Adson","0.30000000000000004","0.30000000000000004","1999-08-09T00:00","2000-10-06T00:00","1999-08-09T00:00","2000-10-06T00:00","0.6666666666666667","0.6666666666666667","4","20","4","20","0.0","0.0","1999-08-09T00:00","2000-10-06T00:00","1999-08-09T00:00","2000-10-06T00:00","0.0","0.0","Alexsandro","Adson","Alexsandro","Adson","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","tm_9318","eafc_4415","1.836340728161625E-5",,"Alemão","A. Arroyo","Alemão","A. Arroyo","0.0","0.0",,"FC Andorra","","fc andorra","0.0","0.0","Alemão","A. Arroyo","Alemão","A. Arroyo","0.0","0.0",,"FC Andorra",,"FC Andorra","0.0","0.0",,"FC Andorra",,"FC Andorra","0.0","0.0","Alemão","A. Arroyo","Alemão","A. Arroyo","0.2222222222222222","0.2222222222222222","1998-04-01T00:00","1999-09-27T00:00","1998-04-01T00:00","1999-09-27T00:00","0.6666666666666667","0.6666666666666667","14","22","14","22","0.0","0.0","1998-04-01T00:00","1999-09-27T00:00","1998-04-01T00:00","1999-09-27T00:00","0.0","0.0","Alemão","A. Arroyo","Alemão","A. Arroyo","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","eafc_1426","tm_8638",,"1","L. Chichizola","Leandro Chichizola","L. Chichizola","Leandro Chichizola","0.3333333333333333","0.3333333333333333","Parma","Parma Calcio 1913","parma","parma calcio 1913","0.3333333333333333","0.0","L. Chichizola","Leandro Chichizola","L. Chichizola","Leandro Chichizola","0.0","0.0","Parma","Parma Calcio 1913","Parma","Parma Calcio 1913","0.3333333333333333","0.0","Parma","Parma Calcio 1913","Parma","Parma Calcio 1913","0.2941176470588235","0.2941176470588235","L. Chichizola","Leandro Chichizola","L. Chichizola","Leandro Chichizola","0.6666666666666667","0.6666666666666667","1990-03-27T00:00","1990-03-27T00:00","1990-03-27T00:00","1990-03-27T00:00","1.0","1.0","1","1","1","1","1.0","1.0","1990-03-27T00:00","1990-03-27T00:00","1990-03-27T00:00","1990-03-27T00:00","1.0","1.0","L. Chichizola","Leandro Chichizola","L. Chichizola","Leandro Chichizola","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","eafc_11687","tm_3280",,"0","Wang Jianming","Chien-ming Wang","Wang Jianming","Chien-ming Wang","0.25","0.25","Qingdao Hainiu","Qingdao Hainiu","qingdao hainiu","qingdao hainiu","1.0","0.0","Wang Jianming","Chien-ming Wang","Wang Jianming","Chien-ming Wang","0.0","0.0","Qingdao Hainiu","Qingdao Hainiu","Qingdao Hainiu","Qingdao Hainiu","1.0","1.0","Qingdao Hainiu","Qingdao Hainiu","Qingdao Hainiu","Qingdao Hainiu","1.0","1.0","Wang Jianming","Chien-ming Wang","Wang Jianming","Chien-ming Wang","0.19999999999999996","0.19999999999999996","1993-07-04T00:00","1993-07-04T00:00","1993-07-04T00:00","1993-07-04T00:00","1.0","1.0","25","25","25","25","1.0","1.0","1993-07-04T00:00","1993-07-04T00:00","1993-07-04T00:00","1993-07-04T00:00","1.0","1.0","Wang Jianming","Chien-ming Wang","Wang Jianming","Chien-ming Wang","0.8","0.8"
"WekaMatchingRule","tm_1610","eafc_3606","2.349650231317876E-4",,"Artur","Anuar","Artur","Anuar","0.0","0.0","Houston Dynamo FC","Real Valladolid","houston dynamo fc","real valladolid","0.0","0.0","Artur","Anuar","Artur","Anuar","0.0","0.0","Houston Dynamo FC","Real Valladolid","Houston Dynamo FC","Real Valladolid","0.0","0.0","Houston Dynamo FC","Real Valladolid","Houston Dynamo FC","Real Valladolid","0.11764705882352944","0.11764705882352944","Artur","Anuar","Artur","Anuar","0.4","0.4","1996-03-11T00:00","1995-01-15T00:00","1996-03-11T00:00","1995-01-15T00:00","0.6666666666666667","0.6666666666666667","6","23","6","23","0.0","0.0","1996-03-11T00:00","1995-01-15T00:00","1996-03-11T00:00","1995-01-15T00:00","0.0","0.0","Artur","Anuar","Artur","Anuar","0.4","0.4"
"WekaMatchingRule","tm_5606","eafc_10038","8.724251427643321E-4",,"Alexsandro","Alassan","Alexsandro","Alassan","0.0","0.0","LOSC Lille","Tenerife","losc lille","tenerife","0.0","0.0","Alexsandro","Alassan","Alexsandro","Alassan","0.0","0.0","LOSC Lille","Tenerife","LOSC Lille","Tenerife","0.0","0.0","LOSC Lille","Tenerife","LOSC Lille","Tenerife","0.19999999999999996","0.19999999999999996","Alexsandro","Alassan","Alexsandro","Alassan","0.5","0.5","1999-08-09T00:00","2002-09-12T00:00","1999-08-09T00:00","2002-09-12T00:00","0.0","0.0","4","28","4","28","0.0","0.0","1999-08-09T00:00","2002-09-12T00:00","1999-08-09T00:00","2002-09-12T00:00","0.0","0.0","Alexsandro","Alassan","Alexsandro","Alassan","0.5","0.5"
"WekaMatchingRule","eafc_11489","tm_6692",,"0","Dai Weijun","Dani Vivian","Dai Weijun","Dani Vivian","0.0","0.0","Shanghai Shenhua","Athletic Bilbao","shanghai shenhua","athletic bilbao","0.0","0.0","Dai Weijun","Dani Vivian","Dai Weijun","Dani Vivian","0.0","0.0","Shanghai Shenhua","Athletic Bilbao","Shanghai Shenhua","Athletic Bilbao","0.0","0.0","Shanghai Shenhua","Athletic Bilbao","Shanghai Shenhua","Athletic Bilbao","0.0625","0.0625","Dai Weijun","Dani Vivian","Dai Weijun","Dani Vivian","0.4545454545454546","0.4545454545454546","1999-07-25T00:00","1999-07-05T00:00","1999-07-25T00:00","1999-07-05T00:00","1.0","1.0","9","3","9","3","0.0","0.0","1999-07-25T00:00","1999-07-05T00:00","1999-07-25T00:00","1999-07-05T00:00","0.0","0.0","Dai Weijun","Dani Vivian","Dai Weijun","Dani Vivian","0.4583333333333333","0.4583333333333333"
